id;data;valor
T03A0801R000AHL321;05/03/2023;35.0
At00C10IR00Q2101TT;22/03/2022;20.0
G00A3I0H1R0p0q180A;15/06/2021;39.0
1psNY0A080A30T01J0;05/01/2021;80.0
jR80310dJ0AA1070P0;20/09/2021;30.0
0M1QA00T00021TMw1b;07/11/2022;20.0
0AN60003Aj0b11FJ08;06/09/2022;30.0
50Au101000JA1QC00O;05/07/2023;50.0
W0t0z0XTQO001LA120;20/07/2023;45.0
05100AB0yN00V00A00;21/12/2022;30.0
10800AI7T0100nJAH3;11/05/2022;35.0
H00VN02CmAQ7T00110;20/03/2023;20.0
TAJ400010A10cUzQ02;06/09/2023;25.0
00D011N8y00E80AzA3;08/10/2023;20.0
X0011R0aT0D0J0YA2Q;25/08/2022;20.0
AsA0b0000A05o1f00f;06/01/2023;40.0
g00QTb112B00AG010U;10/04/2021;20.0
0JZA0rA1O1J0038006;10/11/2023;49.0
100ASAu00U500Pf011;20/09/2021;85.0
0A3208Ai0F110N003T;20/08/2023;65.0
00V01VA810EA3P3000;24/05/2021;70.0
R0Tk31y0010Mi8A00A;05/12/2022;35.0
002A10Tu00QvSTE01V;21/08/2021;45.0
000Rs85HA3101A00Jj;06/07/2022;80.0
0J10A30MJ0Ao0qN810;23/02/2022;20.0
0B2x001t1QT0Avy00U;17/03/2022;39.0
i02Wz100A01QJ0TkK0;29/06/2021;50.0
s000A80Jb50Al03B11;10/11/2023;35.0
5031A0Af0z000A00gs;20/09/2022;20.0
00831JP00A420J01As;05/04/2021;35.0
TOQ0020iLA0010A12R;21/12/2022;20.0
0V3101P80B000A4A0G;23/02/2022;20.0
0A30A100N00Dp8QH41;30/03/2022;20.0
Am8A0u00Q1110B030l;27/06/2022;40.0
0P0200V1p10QbHAT0Q;24/05/2021;35.0
0N0i30801AG0N13A0Q;08/06/2022;56.0
000A10bzA301FA80R5;22/02/2023;45.0
0K10db0Y102A0QT07S;10/03/2022;45.0
00O1jTWQ0120V0X8A0;20/01/2021;25.0
0300R01830AesBA0a1;02/03/2022;39.0
G00A3I0H1R0p0q180A;11/05/2022;70.0
1002xTC0k01QT0A0j5;07/03/2021;50.0
120AAT100Fr0ObQ00r;25/07/2022;20.0
10Q1h002TAc1rA0100;20/03/2021;25.0
kT0Q200P1001R8LAH0;07/03/2021;30.0
H020010s00ASuTQF1I;05/05/2021;30.0
h2010cA0A00c1p2Q0T;22/02/2021;30.0
010143JAA800H00sJ0;05/08/2023;45.0
12A0a0Q000P0T61qTD;22/01/2023;30.0
OqTQ1E0210000Y01WA;06/05/2023;35.0
0M1QA00T00021TMw1b;05/05/2021;20.0
1PA0IG30A030P8z100;20/06/2021;50.0
00T0G61LQTQ800210A;20/07/2023;20.0
0A100RAKfn0003QZ18;22/02/2021;30.0
AT011L2000lox0QD0Q;07/08/2021;45.0
00ATQ0010B2jWWe10V;07/08/2021;55.0
2Z0a1A1T0M0H00Qc0Z;06/09/2022;100.0
0QS10TUH0U06001An2;06/09/2022;40.0
A031008Bd1iy000AdT;05/07/2023;50.0
v0M11008U03O00HvAA;30/05/2022;56.0
001800P0AXZAJwo130;31/01/2022;55.0
11Q0V100HROf20A00T;05/04/2021;30.0
0100b2A00XHTSR0Q10;20/07/2023;30.0
05A0b00E00w0rAA10M;06/01/2023;30.0
H2T0A80S00SQ0i110g;20/03/2021;30.0
001A1D2n0Q0p0TK0Q0;05/12/2022;30.0
012Q00p0JTD050AsQ1;05/08/2022;40.0
AK1oP10dE000010A50;31/01/2022;60.0
A83A00Y1100C0J30qL;10/08/2022;20.0
0I0vA01vZA0H00831N;20/09/2022;30.0
QO01T2A00B1a0008x0;20/08/2023;25.0
5f4Ny0C00A0000A001;21/11/2022;85.0
Yv10Q0b10xA0T2B0M0;11/05/2022;30.0
00TIE10q1Q0AQ10K02;05/04/2023;15.0
J00HcAKr010000t0A5;07/12/2023;25.0
05T00ZI0A1cT01Z0Q2;29/04/2022;45.0
s0Agbf000I0LA10050;20/09/2023;30.0
Gn5000f00F1T00A0A0;20/06/2021;20.0
0AVQGF01110j20040T;07/11/2022;20.0
ne0RX8100Z0AAQ3100;05/02/2023;20.0
1000AT0A0403A9d8R1;17/12/2023;100.0
0J0dAR03A810050Ao1;20/09/2022;20.0
G00C80BQ01A3Am1300;06/02/2021;60.0
0A10008J91Bsj003zA;06/05/2023;35.0
51rNQA10Yh00U020T0;16/12/2022;30.0
01A80201c3gA70A0v0;20/09/2022;50.0
0ET9A01A0d031e080J;05/02/2023;35.0
00g005f000AA100mAs;22/01/2023;20.0
P81000A003a0RA11Js;05/01/2022;40.0
R30aV0A0N81tA0U100;21/11/2022;60.0
IJ000ZE23TQ9A10001;10/11/2023;25.0
100AVp3vI1M000AS08;10/11/2023;45.0
01H5B020001QW0LTA3;17/12/2023;20.0
L02Q0Q3G5H1T10A000;05/08/2023;30.0
02w01Pb0jTUQ10M0A0;21/11/2022;20.0
13000A8TA00tH10lHI;20/09/2023;40.0
A00su1g0q0A0An5000;05/02/2023;50.0
A008doIA011T3L00O0;21/12/2022;25.0
6r8gA0e0BAN1000310;06/07/2022;30.0
00O80CPA350C110O0A;06/05/2023;20.0
1200Z0TQh00Q1A0TsL;05/04/2021;25.0
ZTZc0000015KQA10L2;08/02/2022;30.0
0v0q1aAq0A050w00A0;08/01/2023;30.0
0ojA0E1A000F81Qr03;08/02/2022;45.0
05A0b00E00w0rAA10M;10/03/2022;30.0
02ARIY001T00B150RQ;08/02/2022;45.0
Q0LF000011RPTo7A20;06/09/2023;45.0
A0AA9f0003807103t1;20/03/2023;45.0
2uN01R001AT0Q0I0H0;05/10/2022;30.0
1013iSD0AaA810000A;20/09/2021;45.0
ZW8R0A0r10030gA0J1;20/05/2023;55.0
000xUU00jc501P00AA;20/05/2023;30.0
G00A3I0H1R0p0q180A;10/11/2023;70.0
A0J018A0j3010ow0Bf;24/05/2021;70.0
00DAi004005Y0TA901;22/01/2023;40.0
TU0060W0H1100AR21Q;06/07/2022;50.0
0036K501q000CAE10A;15/03/2021;45.0
0A10A05A5S0A000sf0;28/10/2022;39.0
8A31zv0A0RP0001g0P;05/04/2023;35.0
h2A0b1A000J0E06183;20/05/2023;55.0
011ADlfRO8930000A0;10/03/2022;30.0
000130KJA3A00qGN18;07/12/2023;50.0
000A5E0S4X0Y01A00r;13/02/2022;40.0
0036K501q000CAE10A;15/03/2022;45.0
i0BTAj000pA011038h;20/09/2023;30.0
j0M050y0R0F00A1A0O;20/10/2022;55.0
03r018717A0AitA000;05/05/2023;20.0
00n0aLB1A3A01800an;20/09/2021;60.0
AOEYi000A0r001050U;10/11/2023;25.0
80003dRm1LD0100AA0;24/11/2023;35.0
A1mM0z030AT8E100G0;27/02/2021;40.0
01TR0P0HjA20510DQ0;17/12/2023;20.0
A50010d1KA100UP000;30/05/2022;30.0
0YZ001T01Q2A00PJQi;20/10/2022;30.0
0H0QT2W01W0j03Y01A;06/05/2023;20.0
0A01U0q5yfA00000GL;06/07/2022;55.0
1P000M8A10803fAE0H;20/10/2023;50.0
1Y00fu0FQAy0T2100T;05/10/2022;45.0
0bp0E1a2Q101T0A0T0;07/11/2022;30.0
801sBA0A30I0yY7001;20/09/2023;50.0
0NP00aWZQ010dT1A20;20/07/2021;25.0
002aoATVQ00Q1F10m0;22/02/2023;20.0
8Q09Un0C0AN100310A;07/06/2023;35.0
L02Q0Q3G5H1T10A000;10/11/2023;30.0
a1001Ab2t00QT003An;08/10/2023;20.0
0A00050j00SIw00As1;07/12/2023;65.0
A0es0C0sA0050v0A10;28/01/2023;39.0
r00Ym000OVAA5E0001;08/10/2023;60.0
001A38lQ1R010A0HC0;05/05/2021;60.0
318100Zp0SJ0qA0AP0;05/01/2021;20.0
800100AA32002B10oQ;20/07/2021;20.0
vP0001KA0p00u5A00S;31/01/2022;62.0
T2110b00oQA3Ap0006;11/05/2022;45.0
100AVp3vI1M000AS08;05/06/2021;45.0
0Q1H1A00020TQPsU0A;21/08/2021;20.0
Q00T1021d0T0jAKQ0S;31/01/2022;25.0
1080PAFAzA01OD0300;17/12/2023;30.0
LF00A01Q13080b0tpA;10/11/2023;30.0
l00Rf0HMQA1T2000P1;26/08/2022;30.0
01A00S180Q5NB30QA0;08/06/2022;40.0
jEz00A15000A00R00x;20/07/2023;50.0
J031B18000A60Asd30;29/11/2023;39.0
00A00kuq0ql15A000A;20/09/2022;55.0
01T8FPA130i06A0j00;27/06/2022;20.0
Q24000SA0111I00T4F;05/04/2021;65.0
A0P0U00Mqys5100A00;21/06/2023;60.0
0S1uv00A0C0b50k00A;05/08/2022;55.0
0K0W0vT00PPIA12Q01;10/11/2023;30.0
pQ007F131A10A0080Q;17/12/2023;45.0
77010A0tA1A0v380g0;23/02/2022;60.0
0l0Q01QA23PDd00T10;20/04/2022;80.0
00A1A3f00b08Q0Bk11;22/02/2023;30.0
03m0A1R0oY1yQ080A0;20/09/2023;30.0
uTZ100TQ02A90V0Y10;20/07/2023;20.0
000Q00M1002QDT21Aa;20/10/2022;30.0
0TU00d0S0Q2AU1oH10;05/03/2023;20.0
b10A3S80100FA010bW;20/09/2022;30.0
zfQ01A100JZ00TR902;06/07/2022;40.0
0UX0H00135A08AR0H1;05/04/2023;45.0
G0r0003A115010AA0B;20/01/2021;35.0
0J10A30MJ0Ao0qN810;20/03/2023;20.0
d08HA00Q0021Q0TN1J;11/05/2022;27.0
11800JJ00ARw0A30Vq;07/03/2021;30.0
TAI001W05W0Q02QD01;20/09/2021;30.0
0o108iQ000A0A18R3U;05/01/2022;20.0
05L1Q1AQQ02Y00TN00;11/04/2022;20.0
00v010AC0S00uv00A5;08/06/2022;50.0
5f4Ny0C00A0000A001;06/05/2023;85.0
21T0Z0000cLOA0Y11Q;20/09/2022;50.0
Dy0O200105x100AZTQ;20/07/2023;30.0
8304E0GmA0cA700110;11/04/2022;55.0
1000AT0A0403A9d8R1;20/07/2021;150.0
AG0v0I010HQ0120dTW;24/05/2021;30.0
1P000M8A10803fAE0H;27/06/2022;50.0
0J10EA08o013pc0R0A;09/06/2023;45.0
1003Aof0B006AJ801x;05/05/2021;30.0
c1OW10A00R0T00QP2I;06/05/2023;45.0
00E0r0010YAOA50l0S;06/02/2021;36.0
Q0Dj2W1AH000r10T04;05/04/2021;20.0
00AQ0Gh00Aw0q50q01;30/03/2022;39.0
00C210p001TiQz0AG0;21/12/2022;30.0
A0d01e00E0E00Ax0i5;05/04/2023;55.0
TA100B0003EA01fW50;20/01/2021;30.0
0010Rn1TW2B0aQA0R0;06/09/2022;20.0
Aa0QhN0201Z00G1T0a;07/12/2023;60.0
A10AJ000Q0c10b38R3;07/08/2021;55.0
VyVA2m01A0K00TQ100;11/04/2022;60.0
5mZ00QA112000C0DTZ;11/05/2022;40.0
q03N00J010MmA1AL80;20/08/2023;30.0
401L0kM0104A000A5U;08/02/2022;60.0
09K00001A1A38o0QZN;21/12/2022;25.0
00010050AX0Ny100AD;15/03/2022;30.0
y8000VxA00FA1O0B31;08/02/2022;30.0
0QA0xG14UT01A0b020;06/07/2022;100.0
A02100100WTWNj0L0Q;20/01/2021;30.0
A3A17008s01y0Ao070;08/06/2022;42.72
XT02AZQTZ0c0030101;08/06/2022;30.0
AI03003080qPA11J0B;05/06/2021;59.0
A1010T0L80Q01HzA30;06/05/2023;30.0
00010050AX0Ny100AD;20/10/2023;30.0
A011000QD2QPf0Tos0;22/02/2023;35.0
AF5008A10001K0003P;06/02/2021;40.0
aAs0GT100Dy0001RQ2;05/12/2022;20.0
0nA001c01fQh2Am00T;06/02/2021;30.0
SP0Q0MgQ0MA1200T01;08/02/2022;45.0
aAs0GT100Dy0001RQ2;05/10/2022;20.0
0A10808F0HdR13080A;06/07/2022;60.0
8G00103H1A0P0oh0MA;22/03/2022;50.0
AA001800J3T001kB6A;22/03/2022;50.0
00A0000UQAGZTc12z1;11/05/2022;45.0
F103A0Op0c80A01V0o;20/03/2023;20.0
1000M70A000xqAx5I0;05/01/2021;39.0
Ua10R0iyD0AT2000Q1;05/09/2021;20.0
K0A00A5010yYe0t0A0;05/04/2021;70.0
0010AM40h8D0A14E30;05/08/2023;60.0
Ao15A00Ey00N0w000q;17/12/2023;25.0
U010T010ABp20ba0zQ;10/03/2022;50.0
114A3a0080R0AB00uj;05/03/2023;40.0
00s0A211Q0o0Ih0TQc;21/11/2022;25.0
800Az013300KBJA018;06/09/2022;35.0
TU00XQ10WP2R000dA1;21/11/2022;35.0
01y0Tm03ADO80100Ap;20/05/2023;30.0
T0930AD181Af0W000Z;08/07/2022;39.0
R0N0x0i0381NO1A0A0;22/01/2023;35.0
01085A0WAiT00J03N1;07/11/2022;20.0
AQ0021Z210TR0H00PT;08/10/2023;30.0
R31005E00A100uAR8d;12/04/2023;35.0
Q1D0L90100T02Q40Ak;22/01/2023;45.0
A7H1rZ0000A50K000t;05/07/2021;30.0
1ZLA018Q3000oPA003;20/04/2023;35.0
31vA800E1Lo04D0A00;21/12/2022;25.0
D000mo10yB1AO3A080;05/04/2021;75.0
0H0201QTBF015A0S0Q;05/07/2023;45.0
0010mYJ800Q3AA10z8;05/07/2023;25.0
0013a005A0K00wAQw0;08/01/2023;40.0
02D00Q01I01TGeA00p;05/08/2022;30.0
10R5A10A008003ADFL;20/03/2023;50.0
80003dRm1LD0100AA0;20/07/2023;35.0
0106AP0yX00Y0An500;05/05/2021;60.0
00hu01TT1T0OA0QX20;24/05/2021;55.0
eAPP008003V0011GAU;21/12/2022;20.0
00e0AT0V2QS00011MA;15/07/2023;45.0
3M0TAA8Hg110000I80;08/10/2023;30.0
AsA0b0000A05o1f00f;05/12/2022;40.0
510I0GNB10A030U8A0;24/11/2023;60.0
A0H2P100000BTQ12zQ;20/09/2023;70.0
1R8a0z00O0Aq31AI00;05/12/2022;20.0
11Q0A20hT0D70kRW00;06/09/2022;50.0
0rg10J1JAb00308QA0;06/01/2023;60.0
1y0P050N0A0100A0C0;10/03/2022;36.0
0T0A00T22Q16010QUR;20/04/2023;45.0
18T3001LAt1JT0A000;05/05/2021;20.0
J00Q00162AT01ya0ZB;05/10/2022;25.0
O0TY00t0100q12Q4DA;05/08/2023;50.0
zJR00WA41050Y0000A;06/05/2023;80.0
0Qw1000ET0QA12Tf0L;22/01/2023;45.0
81A30mA0ia16a0A000;26/08/2023;60.0
Q0A0p0d02110E2SYT0;20/09/2021;20.0
000hw0A0A001C5Vwi0;08/10/2023;88.19
b10A3S80100FA010bW;20/07/2021;30.0
12U0S001JQAPQT0001;20/08/2023;45.0
0t1A03V5W8N0A01R00;20/03/2023;45.0
0QA00ZL1T18ZZ0l002;05/04/2021;60.0
38B110A8nRA00aQ000;06/02/2021;30.0
A0TSH10100Q4i0FG20;08/02/2022;20.0
q03N00J010MmA1AL80;20/04/2023;30.0
00ASN010u000A51A0y;08/10/2023;70.0
p008TAB1g2000E01nQ;14/10/2022;30.0
h1TYn10002IcQx000A;21/08/2021;40.0
A0T0T8ri013I00AD01;21/08/2021;32.0
0100001S0fAPA100W5;20/07/2023;30.0
130A01g00ARUF0cc80;09/09/2022;30.0
AF0j0Q8113010100AR;06/09/2023;25.0
A01Tg0dIN00Q0012QT;05/03/2023;20.0
1009w1PV0300AA0CT8;06/07/2022;20.0
10TZIAi00u0AW01Q20;05/10/2022;25.0
uQ03g800J1A00n1A0A;22/01/2023;20.0
000A10AG0ac5000PyM;25/07/2021;30.0
0T2110N30Y0E0AV0Q0;21/07/2021;10.0
8CAAHRL0H011005300;21/11/2022;60.0
ZA1NV002050q0A0y00;16/06/2021;39.0
00f0010fQsAp0AO050;07/12/2023;30.0
801A0U013TO00ZA0di;05/02/2023;45.0
cAtS5C00100v0000uA;05/04/2023;25.0
000o10Q01QTGA0W21V;20/04/2021;35.0
1dF0100R6A000A83Xl;17/12/2023;45.0
1F0TA000YR830A081k;05/04/2021;32.0
10CcQ12A0iTpT08000;20/03/2021;20.0
Cs500000301y1SI0AA;15/08/2021;36.0
QO502000A1E0IT01NR;07/12/2023;45.0
3010AG8L0AA30010nP;28/01/2023;39.0
0610AsDT8HQW002100;05/01/2022;20.0
80AK300T11Z00ZA08k;22/01/2023;30.0
t01rI1003TAQ0bX002;15/10/2023;20.0
18fTg00u00A20T10BQ;07/11/2022;45.0
1008309TZ010AAD0Dh;22/02/2023;31.13
A00AD1BA80y01630h0;25/07/2022;35.0
g10T020Q0ig1A00GKR;20/09/2021;65.0
00n0aLB1A3A01800an;24/11/2023;60.0
0AqVy50000104UO00A;09/12/2023;39.0
50r00t0A1000rKBH0A;20/03/2023;35.0
v0M11008U03O00HvAA;26/08/2022;56.0
UAT80A100X003v19Z0;05/10/2022;30.0
0100QDbAK1k2p0T0U0;05/09/2021;30.0
O40800Fz0013AA091W;06/01/2023;80.0
00hu01TT1T0OA0QX20;23/02/2022;50.0
U02T2100nQ10TRAx00;02/12/2022;50.0
Qy021y010AV00pTQh0;05/01/2021;20.0
AMA0Q8E00p301c1L00;06/05/2023;40.0
00k500m0CH0f10A0At;05/01/2022;20.0
A21T0Zr0000ZC1zQ0D;26/08/2022;20.0
00BwRL0T201P00QA11;20/03/2023;30.0
j0Q01eU00AH1TS200U;06/09/2023;55.0
Ta2Q000QAuH0N001H1;22/01/2023;20.0
u0J0vS5010S0A0A00n;17/05/2023;39.0
Q09rT1IQ02nA01D000;20/10/2023;30.0
G00C80BQ01A3Am1300;10/11/2023;50.0
R00WDs002Q1010ATc2;05/02/2023;30.0
T021E00sAf0L00RQ1O;30/05/2022;35.0
b0d801r13002Q0T0AA;23/02/2022;20.0
0R0001A3QD0I12x0T4;08/06/2022;35.0
183DOA100hA0100W0O;15/01/2023;50.0
000A5qCou010000HtA;11/05/2022;40.0
303Ak00101rM800BvA;20/09/2023;20.0
002A10Tu00QvSTE01V;21/12/2022;45.0
0ZWpaPN100T1A200Q0;05/06/2021;20.0
10c3B0qj010A080AhT;07/08/2021;45.0
0TscA102010UT0TC0Q;12/07/2023;30.0
001A38lQ1R010A0HC0;05/01/2022;60.0
01I0Qv00005m0s0gAA;05/06/2021;65.0
031nTA0981A0F0Hr00;11/05/2022;50.0
06WE3R811000AA0Y06;11/05/2022;60.0
831A700A710tdA000t;27/06/2022;25.0
MA010d0AF601Fb8003;27/07/2022;50.0
0p38j1FA0J00000TA1;28/10/2023;39.0
0ojA0E1A000F81Qr03;11/05/2022;45.0
00TIM10A01dA0810T3;20/10/2023;30.0
00BwRL0T201P00QA11;20/09/2022;30.0
0A0TPQU102RUe0S010;05/03/2023;30.0
XT02AZQTZ0c0030101;06/07/2022;30.0
0WOT00hL21i01Z0AQ0;05/09/2021;35.0
TU00XQ10WP2R000dA1;17/12/2023;35.0
010ti302TQA0100BWv;20/09/2022;30.0
801sBA0A30I0yY7001;17/12/2023;50.0
000Q00M1002QDT21Aa;23/02/2022;30.0
ATT1b02100YQ0Y0Lf0;10/11/2023;50.0
AZ114J0s80NA030Z00;21/11/2022;20.0
0MA0A10BT0Z0031089;23/02/2022;45.0
0QAr1T0t100TRK0H02;07/12/2023;55.0
813A01A060DU0J50b0;07/04/2023;45.0
0N0i30801AG0N13A0Q;07/12/2023;45.0
100AA0A01Q5e83070h;25/07/2022;55.0
708A030A00QBin1019;04/06/2023;49.0
M00b00105AK0D0Agw0;10/08/2023;20.0
0000AQfAL210Q10TwT;10/03/2022;30.0
A83A00Y1100C0J30qL;05/12/2022;20.0
10310VA0T900AF0H8h;06/01/2023;30.0
4x0AA10kN000TY0050;28/01/2023;39.0
M00BO00A01g1A5030F;20/04/2023;45.0
13I1iK08ApA0090m00;31/01/2022;45.0
0T0Q100zRQ0A2031ND;22/10/2023;39.0
T00A0XX20C4Qk0011R;20/01/2021;25.0
Qt200T0000G1T1LA2C;05/04/2023;20.0
J01000A130AD308VrW;20/01/2021;20.0
J70080AS83400E110A;05/08/2022;110.0
00vA0T0eW1R00w1Q2D;05/02/2023;20.0
00TIM10A01dA0810T3;20/06/2021;35.0
f000s000AAf051aA0f;05/04/2023;35.0
1NS008000pAA1330QZ;12/11/2023;70.0
L02Q0Q3G5H1T10A000;05/01/2022;30.0
1hT20D00AL10yQQc00;20/04/2022;40.0
0U100000ZSA183AvzA;17/12/2023;25.0
0040XRA9b01J08A013;20/04/2021;45.0
00A1A3f00b08Q0Bk11;20/09/2021;30.0
5mZ00QA112000C0DTZ;27/06/2022;40.0
I0w2B3A003000cA811;20/09/2022;55.0
001Q2LT00QKA100F1h;10/11/2022;20.0
l3R800A0A00Q1iH10A;20/06/2021;30.0
I00H001ys8300Ay71A;22/02/2023;40.0
TA100B0003EA01fW50;21/12/2022;30.0
09UAY010Z100308AdT;22/01/2023;25.0
0AN0eK0E10AAX18003;20/08/2023;60.0
Tc0QJ00S1A2N01mu00;31/01/2022;30.0
A00I3N0O01110w8J0A;11/04/2022;60.0
0AVQGF01110j20040T;06/02/2021;20.0
TV020B1pAae010Q00m;20/03/2021;50.0
T00g10JT02QU0XA0Q1;20/03/2023;20.0
1200QQH00016JT0O2A;21/06/2023;25.0
1A3fC00830RNA00y01;10/02/2023;36.0
8A0115RK00S0G0A3G0;20/07/2023;35.0
380e0A00108AAsO0J1;08/06/2022;50.0
03r018717A0AitA000;05/04/2023;20.0
0QT10L2o0Q1AT00F0f;22/02/2023;30.0
0P0200V1p10QbHAT0Q;22/02/2021;35.0
o10J0wA1A33JX00008;11/04/2022;20.0
01AvQ000S0u0SA00t5;07/12/2023;39.0
603FA080AcK1R0p001;08/02/2022;35.0
U1A0T1002000ncBxkQ;05/04/2023;30.0
TU00XQ10WP2R000dA1;20/10/2023;35.0
1W01A80PH0TQL0200d;08/10/2023;20.0
0J10EA08o013pc0R0A;08/07/2022;56.0
G1Xg0I0WA02QW0T010;05/03/2023;30.0
1N00t0B08300AAe1hu;24/11/2023;25.0
00Z0063Ar1FJ8A0190;20/10/2023;20.0
0AIo1QT0026010ka0K;07/11/2022;20.0
0009A10K510P01cAO0;30/08/2022;39.0
1000AT0A0403A9d8R1;21/12/2022;150.0
T0Q20A1m2J00100YZS;20/09/2023;20.0
A033bRD180I1A0000G;31/01/2022;60.0
0AqVy50000104UO00A;09/09/2023;39.0
XQ00V0eA1T02QZ001m;07/06/2023;20.0
100A0HT2BQso010Q0L;27/06/2022;35.0
055A001A00w0q00rAg;24/11/2023;30.0
AT2ZPOb0TbQ0101000;11/05/2022;50.0
x2T0Rv0yG101U0AQ00;15/10/2023;55.0
001K080h1SQ10EAA30;28/01/2023;39.0
AZmK010A0Q00O15100;06/07/2022;55.0
t0010kAA100d3mBR80;08/10/2023;30.0
00TA0R2f0GTP06Q110;20/09/2022;20.0
0kx0YA0050Y200A01A;05/09/2021;300.0
K010A60HA000t50r0G;20/01/2021;70.0
1y0L0AO080M300k1AC;25/07/2022;55.0
003A01A160kA0h0B8D;05/10/2022;70.0
0Td1APA010c00015S0;20/05/2023;40.0
uTZ100TQ02A90V0Y10;20/01/2021;20.0
1PA0IG30A030P8z100;20/04/2022;50.0
AT2ZPOb0TbQ0101000;05/08/2022;50.0
R00AT0a10D00nQ2R13;08/06/2022;45.0
0E0AM03s1A0mD00183;07/01/2022;60.0
810Y100030AFUA0Sb3;05/03/2023;20.0
10Q107MTMAd0G020o0;06/09/2022;50.0
AG0v0I010HQ0120dTW;20/04/2022;30.0
A0F0z3AJ0015V8o001;05/01/2021;40.0
1O180010OIAO003Aw0;06/09/2022;61.0
00T120AL5tQ01a00DQ;20/04/2023;20.0
U0x000AUQ20q0L1ZT1;05/03/2023;45.0
A10A0o0QTV500R02V1;22/02/2023;20.0
00B10A00I0wj5rq00A;06/07/2022;70.0
MH10mI0011AE0008A3;06/02/2021;20.0
0193e00A0V0T08A1BU;24/05/2021;70.0
140TA0NJ2ZU000Q01y;07/11/2022;30.0
E0mA2T3A1V0EQ00100;08/10/2023;20.0
rmg00A000510sA00mA;07/03/2021;60.0
A0d8A0T10031P01IU0;20/09/2023;45.0
0U1q020016TVQA0R00;05/08/2022;50.0
01A00250TS10EZ0FRQ;23/02/2022;30.0
x010A0k0v0005A03Aa;20/03/2023;50.0
MA0ch010dW0201TQ0Q;21/12/2022;35.0
0001US0A2QcBT0W401;20/01/2021;45.0
01QOACQ2G0000Te10c;07/03/2021;27.48
0T0A00T22Q16010QUR;17/12/2023;50.0
5020bAN0A0001E0Qw0;22/01/2023;40.0
Ua10R0iyD0AT2000Q1;07/08/2021;20.0
1W10D0A07T2wHQw000;05/01/2021;20.0
2LA00027T0bJ01TQ10;20/09/2021;20.0
0050CznnA0S01000jA;10/02/2023;60.0
010ti302TQA0100BWv;20/04/2022;30.0
P0Q0DS00y20TA01j61;22/01/2023;55.0
1WA31000AF0D0B500z;05/06/2021;75.0
00sAe00F100A000A5Z;05/07/2023;50.0
00sgAOi051IA00000m;07/11/2022;60.0
COa100R1Q920T00A0R;11/05/2022;30.0
Aj1F0A8P30B100S001;08/06/2022;35.0
A10000cAF1R083z3M0;08/02/2022;35.0
G1NT2T00A0SQn00021;21/06/2023;60.0
10L8F2n000A31Ax0U0;05/10/2022;25.0
30Tk01000HARAD2801;05/08/2023;45.0
A0010Ao80q0nQBp301;24/05/2021;30.0
001Q0d1he2T00asA0A;20/03/2021;30.0
0aJ00RA101Q0EOTu20;11/04/2022;45.0
Jb0Ag0tT0020DQQ101;14/09/2023;30.0
18p30AoB0J0l0A010w;27/06/2022;35.0
0AtA10051C00v0305A;20/09/2022;50.0
0Ap020LD00QQT1u106;06/09/2023;20.0
120AAT100Fr0ObQ00r;01/02/2021;28.0
380e0A00108AAsO0J1;05/12/2022;50.0
001g2A080c0B0TSQv1;05/08/2023;20.0
w001aA0r000QA0rU50;24/11/2023;30.0
0Q2O00X0Q1AXT410W0;07/03/2021;20.0
003ATA16000008LAD1;10/05/2023;30.0
00003VS1QA018A3n0P;20/04/2023;60.0
d0R3H1RNfA0100A008;20/10/2022;65.0
8A6130100pBA00d0rJ;05/08/2022;40.0
LTQY0A0Yz102A1k000;05/08/2023;20.0
3AD0008Ap100JLO10k;05/09/2021;20.0
5mZ00QA112000C0DTZ;08/02/2022;40.0
0AA0S01005Z00vSu40;20/07/2023;50.0
3Xk0M08310000AJvA1;20/10/2023;50.0
01B02A0Ag2310wI080;22/02/2023;30.0
000Q00M1002QDT21Aa;22/02/2021;30.0
0TEQ025n001100ZjAJ;15/09/2023;50.0
0A01X0090TjWUV02Q1;27/07/2023;20.0
8w01I0071A00BA300q;12/04/2023;45.0
CN00u1l0A0010A50y0;13/02/2021;39.0
A0012T05N10P0JXQ0Q;17/12/2023;20.0
8QE1TA20W00010T06H;07/03/2021;40.0
Q07VRT0100BA00210q;15/03/2023;45.0
F308AI19AL000S0a10;06/09/2022;20.0
1scT00W0Q02SA00vR1;20/08/2023;20.0
81VA1300000PG01AW0;27/06/2022;60.0
AT5P0TFQ001Z2010R0;20/04/2023;30.0
002N00000w0AbA5Y1N;07/12/2023;100.0
00eQ0D0eQA0T101J20;10/08/2023;30.0
003OT008AD011q0aGA;06/02/2021;50.0
0A310C1w00tgAC0005;30/08/2022;39.0
U0500000yOA0k10AMR;22/03/2022;60.0
10bN0A00WU003S1aA8;11/05/2022;45.0
Qt200T0000G1T1LA2C;31/01/2022;25.0
3IT1J00008Ap1XA300;20/03/2021;50.0
10rA03A1m6p0J008B0;20/01/2021;25.0
zAT11Q00I0QzDy2000;20/04/2023;25.0
0QV0W0201A030T1lSD;05/04/2023;50.0
06WE3R811000AA0Y06;09/09/2022;60.0
5p1r00000C0t00AHA3;05/04/2023;50.0
25A0CPbQ1000xU0T10;05/07/2021;60.0
000I0A0eA00813yDG1;16/02/2023;60.0
9100V13AZA00sJ80P0;20/09/2022;30.0
01sf0ZA5Y0A000V00g;05/01/2022;32.05
W03JJy00A1r008105A;22/03/2022;45.0
